sample_1	sample_2	chromosome	start	end	is_co	breakpoint_overlaps	overlaps_anywhere	starts_or_ends_chromosome
male-gparent1_g5-b1-i1	male-gparent1_g5-b2-i1	19	5465497	59058083	False	False	True	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b3-i1	19	17063152	17063152	True	False	True	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b3-i1	19	52837299	52837299	True	False	True	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b3-i1	19	17063152	52837299	False	False	True	False
male-gparent1_g5-b2-i1	male-gparent1_g5-b3-i1	19	17063152	17063152	True	False	True	False
male-gparent1_g5-b2-i1	male-gparent1_g5-b3-i1	19	52837299	52837299	True	False	True	False
male-gparent1_g5-b2-i1	male-gparent1_g5-b3-i1	19	17063152	52837299	False	False	True	False
male-gparent1_g5-b2-i1	male-gparent1_g5-b3-i1	20	5912356	5912356	True	True	True	False
male-gparent1_g5-b2-i1	male-gparent1_g5-b3-i1	20	52547606	52547606	True	False	True	False
male-gparent1_g5-b2-i1	male-gparent1_g5-b3-i1	20	5912356	52547606	False	False	True	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b3-i1	20	48956231	48956231	True	False	False	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b3-i1	20	52547606	52547606	True	False	False	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b3-i1	20	48956231	52547606	False	False	False	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b2-i1	20	48956231	48956231	True	False	False	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b2-i1	20	57334539	57334539	True	False	False	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b2-i1	20	48956231	57334539	False	False	False	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b3-i1	20	62037754	62037754	True	False	False	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b3-i1	20	62906514	62906514	True	False	False	True
male-gparent1_g5-b1-i1	male-gparent1_g5-b3-i1	20	62037754	62906514	False	False	False	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b2-i1	21	14665973	14665973	True	False	True	True
male-gparent1_g5-b1-i1	male-gparent1_g5-b2-i1	21	46913987	46913987	True	True	True	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b2-i1	21	14665973	46913987	False	False	True	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b3-i1	21	22198666	22198666	True	True	True	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b3-i1	21	41278534	41278534	True	True	True	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b3-i1	21	22198666	41278534	False	False	True	False
male-gparent1_g5-b2-i1	male-gparent1_g5-b3-i1	21	22198666	22198666	True	True	True	False
male-gparent1_g5-b2-i1	male-gparent1_g5-b3-i1	21	41278534	41278534	True	True	True	False
male-gparent1_g5-b2-i1	male-gparent1_g5-b3-i1	21	22198666	41278534	False	False	True	False
male-gparent1_g5-b2-i1	male-gparent1_g5-b3-i1	22	17087705	17087705	True	False	True	True
male-gparent1_g5-b2-i1	male-gparent1_g5-b3-i1	22	21329305	21329305	True	True	True	False
male-gparent1_g5-b2-i1	male-gparent1_g5-b3-i1	22	17087705	21329305	False	False	True	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b3-i1	22	33147754	33147754	True	True	True	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b3-i1	22	47653077	47653077	True	True	True	False
male-gparent1_g5-b1-i1	male-gparent1_g5-b3-i1	22	33147754	47653077	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	1	30770250	30770250	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	1	31667728	31667728	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	1	30770250	31667728	False	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	1	31667729	31667729	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	1	34062324	34062324	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	1	31667729	34062324	False	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	1	78820568	78820568	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	1	85693151	85693151	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	1	78820568	85693151	False	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	1	207876837	207876837	True	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	1	213100047	213100047	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	1	207876837	213100047	False	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	1	213100048	213100048	True	True	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	1	249170711	249170711	True	False	True	True
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	1	213100048	249170711	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	2	933283	933283	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	2	14661336	14661336	True	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	2	933283	14661336	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	2	14661337	14661337	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	2	19982946	19982946	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	2	14661337	19982946	False	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	2	19982947	19982947	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	2	42306137	42306137	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	2	19982947	42306137	False	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	2	43446768	43446768	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	2	66724456	66724456	True	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	2	43446768	66724456	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	2	103311729	103311729	True	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	2	135757633	135757633	True	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	2	103311729	135757633	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	2	177814044	177814044	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	2	183699084	183699084	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	2	177814044	183699084	False	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	2	197988860	197988860	True	True	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	2	209597179	209597179	True	True	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	2	197988860	209597179	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	2	228768375	228768375	True	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	2	241955394	241955394	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	2	228768375	241955394	False	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	3	4992467	4992467	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	3	18603592	18603592	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	3	4992467	18603592	False	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	3	25354522	25354522	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	3	29409552	29409552	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	3	25354522	29409552	False	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	3	68322009	68322009	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	3	72949752	72949752	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	3	68322009	72949752	False	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	3	72949753	72949753	True	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	3	96775968	96775968	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	3	72949753	96775968	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	3	112007972	112007972	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	3	133574395	133574395	True	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	3	112007972	133574395	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	3	155958659	155958659	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	3	184904356	184904356	True	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	3	155958659	184904356	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	3	184904357	184904357	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	3	187625860	187625860	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	3	184904357	187625860	False	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	3	186179721	186179721	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	3	187625860	187625860	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	3	186179721	187625860	False	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	3	186179721	186179721	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	3	192757539	192757539	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	3	186179721	192757539	False	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	4	167596	167596	True	False	True	True
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	4	4376150	4376150	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	4	167596	4376150	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	4	4376151	4376151	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	4	28097443	28097443	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	4	4376151	28097443	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	4	5417915	5417915	True	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	4	7196911	7196911	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	4	5417915	7196911	False	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	4	5417915	5417915	True	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	4	7196911	7196911	True	True	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	4	5417915	7196911	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	4	35389939	35389939	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	4	37896699	37896699	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	4	35389939	37896699	False	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	4	38514064	38514064	True	True	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	4	64157130	64157130	True	True	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	4	38514064	64157130	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	4	64157131	64157131	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	4	114330058	114330058	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	4	64157131	114330058	False	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	4	114330059	114330059	True	True	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	4	162243985	162243985	True	True	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	4	114330059	162243985	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	4	175960310	175960310	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	4	181519032	181519032	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	4	175960310	181519032	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	5	157856	157856	True	False	True	True
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	5	9919245	9919245	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	5	157856	9919245	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	5	27681219	27681219	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	5	75514154	75514154	True	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	5	27681219	75514154	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	5	54339183	54339183	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	5	75514154	75514154	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	5	54339183	75514154	False	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	5	54339183	54339183	True	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	5	84005990	84005990	True	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	5	54339183	84005990	False	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	5	135356218	135356218	True	True	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	5	146065561	146065561	True	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	5	135356218	146065561	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	5	146065562	146065562	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	5	169387536	169387536	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	5	146065562	169387536	False	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	5	169387537	169387537	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	5	176312725	176312725	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	5	169387537	176312725	False	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	5	177397867	177397867	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	5	180692833	180692833	True	False	True	True
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	5	177397867	180692833	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	6	183917	183917	True	False	False	True
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	6	1584629	1584629	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	6	183917	1584629	False	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	6	1584630	1584630	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	6	2752922	2752922	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	6	1584630	2752922	False	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	6	17166623	17166623	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	6	23267443	23267443	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	6	17166623	23267443	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	6	32685996	32685996	True	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	6	89971744	89971744	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	6	32685996	89971744	False	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	6	89971745	89971745	True	True	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	6	105997022	105997022	True	True	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	6	89971745	105997022	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	6	106823236	106823236	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	6	125808120	125808120	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	6	106823236	125808120	False	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	6	125808121	125808121	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	6	164592812	164592812	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	6	125808121	164592812	False	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	7	46239	46239	True	False	True	True
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	7	4939704	4939704	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	7	46239	4939704	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	7	22023401	22023401	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	7	50219541	50219541	True	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	7	22023401	50219541	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	7	98154080	98154080	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	7	116229855	116229855	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	7	98154080	116229855	False	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	7	105576506	105576506	True	True	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	7	116229855	116229855	True	True	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	7	105576506	116229855	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	7	105576506	105576506	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	7	130585633	130585633	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	7	105576506	130585633	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	8	113565	113565	True	False	True	True
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	8	12986251	12986251	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	8	113565	12986251	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	8	12986252	12986252	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	8	37374382	37374382	True	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	8	12986252	37374382	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	8	22017895	22017895	True	True	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	8	37374382	37374382	True	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	8	22017895	37374382	False	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	8	22017895	22017895	True	True	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	8	37821422	37821422	True	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	8	22017895	37821422	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	8	37821423	37821423	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	8	79736208	79736208	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	8	37821423	79736208	False	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	8	104129387	104129387	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	8	106033962	106033962	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	8	104129387	106033962	False	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	8	139258051	139258051	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	8	140335841	140335841	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	8	139258051	140335841	False	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	8	140335842	140335842	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	8	146280471	146280471	True	False	False	True
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	8	140335842	146280471	False	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	8	142839314	142839314	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	8	146280471	146280471	True	False	False	True
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	8	142839314	146280471	False	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	8	142839314	142839314	True	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	8	146280471	146280471	True	False	False	True
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	8	142839314	146280471	False	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	9	212908	212908	True	False	False	True
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	9	9794795	9794795	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	9	212908	9794795	False	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	9	4354075	4354075	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	9	9794795	9794795	True	False	False	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b2-i1	9	4354075	9794795	False	False	False	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	9	4354075	4354075	True	False	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	9	34706992	34706992	True	True	True	False
male-gparent2_g5-b2-i1	male-gparent2_g5-b3-i1	9	4354075	34706992	False	False	True	False
male-gparent2_g5-b1-i1	male-gparent2_g5-b3-i1	9	101267320	101267320	True	True	True	False
